window_slug,strategy,direction,entry_price,target_price,spot_price_at_entry,spot_price_at_close,stake_usd,status,pct_return,date_opened,date_closed
btc-updown-5m-1785859800,E_scaling_replicator,DOWN,0.495,63985.055,63998.175,63977.845,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785859800,E_scaling_replicator,DOWN,0.495,63985.055,63998.175,63977.845,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785860100,B_momentum,UP,0.505,63977.845,64011.425,64017.675,1,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860400,B_momentum,UP,0.505,64017.675,64001.995,64027.385,1,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,DOWN,0.495,64017.675,64001.995,64027.385,0.20,LOSS,-100,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,DOWN,0.495,64017.675,64001.995,64027.385,0.20,LOSS,-100,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,UP,0.505,64017.675,64001.995,64027.385,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,UP,0.505,64017.675,64001.995,64027.385,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,UP,0.505,64017.675,64001.995,64027.385,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
